20201104-part2_00001.jpg, 1, 0.39824, 0.22906, 0.41817, 0.27233, 0.26318, 1
20201104-part2_00002.jpg, 2, 0.55936, 0.06552, 0.87302, 0.34432, 0.99854, 1
20201104-part2_00002.jpg, 1, 0.50600, 0.43016, 0.60692, 0.57342, 0.98706, 1
20201104-part2_00002.jpg, 2, 0.39123, 0.17126, 0.44502, 0.24210, 0.94653, 1
20201104-part2_00002.jpg, 2, 0.86632, 0.21344, 1.00093, 0.36990, 0.93994, 1
20201104-part2_00002.jpg, 3, 0.53602, 0.40233, 0.57897, 0.52209, 0.93896, 1
20201104-part2_00002.jpg, 3, 0.48852, 0.20491, 0.50484, 0.29418, 0.88062, 1
20201104-part2_00002.jpg, 3, 0.49835, 0.20962, 0.51551, 0.29668, 0.86694, 1
20201104-part2_00002.jpg, 3, 0.19504, 0.56968, 0.25266, 0.84086, 0.83569, 1
20201104-part2_00002.jpg, 1, 0.39738, 0.21845, 0.41788, 0.26982, 0.31567, 1
20201104-part2_00002.jpg, 1, 0.53166, 0.07382, 0.57461, 0.17950, 0.22235, 1
20201104-part2_00002.jpg, 1, 0.46014, 0.21221, 0.47571, 0.26231, 0.21136, 1
20201104-part2_00002.jpg, 3, 0.46014, 0.21221, 0.47571, 0.26231, 0.21136, 1
20201104-part2_00002.jpg, 3, 0.98755, 0.12083, 0.99905, 0.21010, 0.20148, 1
20201104-part2_00003.jpg, 2, 0.54668, 0.06575, 0.86034, 0.35161, 0.99756, 1
20201104-part2_00003.jpg, 1, 0.52001, 0.42835, 0.62879, 0.56807, 0.99048, 1
20201104-part2_00003.jpg, 3, 0.54560, 0.38573, 0.59893, 0.52029, 0.97607, 1
20201104-part2_00003.jpg, 3, 0.49875, 0.21229, 0.51596, 0.29489, 0.92383, 1
20201104-part2_00003.jpg, 3, 0.48671, 0.20491, 0.50304, 0.29418, 0.90430, 1
20201104-part2_00003.jpg, 2, 0.88435, 0.24906, 0.99871, 0.38879, 0.89307, 1
20201104-part2_00003.jpg, 2, 0.39186, 0.17049, 0.44564, 0.23621, 0.85132, 1
20201104-part2_00003.jpg, 3, 0.19316, 0.57274, 0.25224, 0.84392, 0.79810, 1
20201104-part2_00003.jpg, 3, 0.45978, 0.20962, 0.47496, 0.26098, 0.34583, 1
20201104-part2_00003.jpg, 1, 0.39867, 0.22356, 0.41769, 0.26668, 0.28967, 1
20201104-part2_00003.jpg, 3, 0.42846, 0.09217, 0.43791, 0.12747, 0.26477, 1
20201104-part2_00003.jpg, 1, 0.45834, 0.21098, 0.47682, 0.26125, 0.22229, 1
20201104-part2_00004.jpg, 2, 0.53991, 0.07303, 0.86151, 0.35184, 0.99756, 1
20201104-part2_00004.jpg, 1, 0.53990, 0.41737, 0.64600, 0.56064, 0.99048, 1
20201104-part2_00004.jpg, 2, 0.88677, 0.25079, 0.99830, 0.38706, 0.91479, 1
20201104-part2_00004.jpg, 2, 0.39192, 0.16739, 0.44309, 0.23478, 0.90430, 1
20201104-part2_00004.jpg, 3, 0.48561, 0.20468, 0.50234, 0.28960, 0.87744, 1
20201104-part2_00004.jpg, 3, 0.56755, 0.38470, 0.61745, 0.49306, 0.87720, 1
20201104-part2_00004.jpg, 3, 0.49871, 0.21135, 0.51424, 0.29014, 0.67725, 1
20201104-part2_00004.jpg, 3, 0.18856, 0.57015, 0.25224, 0.82811, 0.65137, 1
20201104-part2_00004.jpg, 1, 0.45849, 0.20927, 0.47570, 0.25936, 0.63232, 1
20201104-part2_00004.jpg, 1, 0.39712, 0.21992, 0.41814, 0.26639, 0.37671, 1
20201104-part2_00004.jpg, 3, 0.42924, 0.09424, 0.43823, 0.12540, 0.23456, 1
20201104-part2_00004.jpg, 3, 0.45895, 0.19329, 0.47413, 0.24465, 0.20844, 1
20201104-part2_00005.jpg, 2, 0.51894, 0.07983, 0.86558, 0.34504, 0.99854, 1
20201104-part2_00005.jpg, 1, 0.55626, 0.41585, 0.66346, 0.56161, 0.98560, 1
20201104-part2_00005.jpg, 3, 0.58485, 0.39269, 0.62889, 0.49837, 0.96606, 1
20201104-part2_00005.jpg, 2, 0.39061, 0.16908, 0.44440, 0.23318, 0.94653, 1
20201104-part2_00005.jpg, 2, 0.86626, 0.20424, 0.99755, 0.36069, 0.93213, 1
20201104-part2_00005.jpg, 3, 0.48622, 0.19809, 0.49993, 0.28301, 0.64819, 1
20201104-part2_00005.jpg, 3, 0.49710, 0.20841, 0.51224, 0.29548, 0.64819, 1
20201104-part2_00005.jpg, 3, 0.18463, 0.56996, 0.25157, 0.83444, 0.59253, 1
20201104-part2_00005.jpg, 1, 0.45815, 0.20700, 0.47493, 0.25967, 0.45935, 1
20201104-part2_00005.jpg, 1, 0.39766, 0.22147, 0.41816, 0.26680, 0.34424, 1
20201104-part2_00005.jpg, 3, 0.42901, 0.09443, 0.43846, 0.12718, 0.23193, 1
20201104-part2_00006.jpg, 2, 0.48854, 0.08023, 0.86218, 0.35215, 0.99951, 1
20201104-part2_00006.jpg, 1, 0.57528, 0.41897, 0.67875, 0.55188, 0.99146, 1
20201104-part2_00006.jpg, 3, 0.59765, 0.38330, 0.65099, 0.51786, 0.97949, 1
20201104-part2_00006.jpg, 2, 0.39061, 0.16938, 0.44440, 0.23510, 0.96655, 1
20201104-part2_00006.jpg, 2, 0.89251, 0.24190, 0.99861, 0.38162, 0.93213, 1
20201104-part2_00006.jpg, 3, 0.15231, 0.65029, 0.24255, 0.95758, 0.73096, 1
20201104-part2_00006.jpg, 3, 0.48585, 0.20829, 0.50345, 0.29320, 0.43372, 1
20201104-part2_00006.jpg, 1, 0.39791, 0.22147, 0.41790, 0.26680, 0.35095, 1
20201104-part2_00006.jpg, 1, 0.45632, 0.20691, 0.47727, 0.25976, 0.34631, 1
20201104-part2_00007.jpg, 2, 0.48074, 0.08430, 0.83616, 0.36311, 1.00000, 1
20201104-part2_00007.jpg, 1, 0.58819, 0.41370, 0.69166, 0.54998, 0.99658, 1
20201104-part2_00007.jpg, 3, 0.61805, 0.37593, 0.66321, 0.50182, 0.96875, 1
20201104-part2_00007.jpg, 2, 0.89553, 0.24541, 1.00163, 0.38169, 0.96704, 1
20201104-part2_00007.jpg, 2, 0.39190, 0.16456, 0.44436, 0.23540, 0.93994, 1
20201104-part2_00007.jpg, 3, 0.18061, 0.56709, 0.25098, 0.82504, 0.75488, 1
20201104-part2_00007.jpg, 3, 0.14891, 0.63568, 0.21259, 0.93538, 0.49976, 1
20201104-part2_00007.jpg, 1, 0.39713, 0.21774, 0.41868, 0.26660, 0.32581, 1
20201104-part2_00008.jpg, 2, 0.46823, 0.08055, 0.81487, 0.35935, 0.99951, 1
20201104-part2_00008.jpg, 1, 0.60531, 0.41012, 0.70879, 0.54640, 0.99756, 1
20201104-part2_00008.jpg, 3, 0.63189, 0.36928, 0.67936, 0.49517, 0.98755, 1
20201104-part2_00008.jpg, 2, 0.90079, 0.24337, 0.99921, 0.37965, 0.97388, 1
20201104-part2_00008.jpg, 3, 0.14748, 0.62955, 0.20367, 0.92925, 0.90454, 1
20201104-part2_00008.jpg, 2, 0.39123, 0.16012, 0.44502, 0.23096, 0.75415, 1
20201104-part2_00008.jpg, 3, 0.17661, 0.56876, 0.23888, 0.81966, 0.59253, 1
20201104-part2_00008.jpg, 1, 0.39712, 0.21835, 0.41814, 0.26600, 0.41772, 1
20201104-part2_00008.jpg, 4, 0.16431, 0.78352, 0.23367, 0.93413, 0.36902, 1
20201104-part2_00009.jpg, 2, 0.45116, 0.08430, 0.80658, 0.36311, 1.00000, 1
20201104-part2_00009.jpg, 1, 0.62176, 0.39944, 0.72018, 0.53917, 0.99609, 1
20201104-part2_00009.jpg, 3, 0.64727, 0.36972, 0.69023, 0.47025, 0.97388, 1
20201104-part2_00009.jpg, 2, 0.90301, 0.24337, 0.99901, 0.37965, 0.97070, 1
20201104-part2_00009.jpg, 3, 0.14776, 0.63992, 0.20684, 0.92501, 0.79761, 1
20201104-part2_00009.jpg, 3, 0.17441, 0.56809, 0.23826, 0.82534, 0.77734, 1
20201104-part2_00009.jpg, 2, 0.39117, 0.16490, 0.44633, 0.23062, 0.67871, 1
20201104-part2_00009.jpg, 4, 0.16114, 0.77803, 0.22879, 0.93245, 0.62158, 1
20201104-part2_00009.jpg, 3, 0.79835, 0.13595, 0.81551, 0.22980, 0.58960, 1
20201104-part2_00009.jpg, 1, 0.39736, 0.21951, 0.41735, 0.26484, 0.32275, 1
20201104-part2_00010.jpg, 2, 0.44271, 0.06964, 0.79813, 0.36274, 0.99951, 1
20201104-part2_00010.jpg, 1, 0.63562, 0.39409, 0.73654, 0.53736, 0.99194, 1
20201104-part2_00010.jpg, 2, 0.90621, 0.24158, 0.99984, 0.37786, 0.97388, 1
20201104-part2_00010.jpg, 3, 0.66360, 0.36746, 0.70764, 0.48137, 0.96240, 1
20201104-part2_00010.jpg, 2, 0.83328, 0.19616, 0.97799, 0.33138, 0.88086, 1
20201104-part2_00010.jpg, 3, 0.17052, 0.56734, 0.23934, 0.83110, 0.79810, 1
20201104-part2_00010.jpg, 3, 0.79292, 0.13715, 0.81552, 0.23100, 0.79785, 1
20201104-part2_00010.jpg, 3, 0.14702, 0.64912, 0.20183, 0.93421, 0.70532, 1
20201104-part2_00010.jpg, 2, 0.39180, 0.16518, 0.44695, 0.23256, 0.67822, 1
20201104-part2_00010.jpg, 1, 0.39791, 0.21795, 0.41790, 0.26443, 0.27942, 1
20201104-part2_00011.jpg, 2, 0.43003, 0.06969, 0.78545, 0.37021, 0.99951, 1
20201104-part2_00011.jpg, 1, 0.65179, 0.39390, 0.75022, 0.52681, 0.99268, 1
20201104-part2_00011.jpg, 2, 0.90938, 0.24158, 1.00069, 0.37786, 0.97949, 1
20201104-part2_00011.jpg, 3, 0.67519, 0.36228, 0.72345, 0.49027, 0.96118, 1
20201104-part2_00011.jpg, 3, 0.17041, 0.56985, 0.22818, 0.83361, 0.94653, 1
20201104-part2_00011.jpg, 3, 0.79253, 0.13595, 0.81456, 0.22980, 0.86670, 1
20201104-part2_00011.jpg, 2, 0.83079, 0.19092, 0.97956, 0.33975, 0.81738, 1
20201104-part2_00011.jpg, 3, 0.77571, 0.14192, 0.79085, 0.23345, 0.75439, 1
20201104-part2_00011.jpg, 3, 0.14345, 0.64245, 0.19965, 0.93475, 0.70508, 1
20201104-part2_00011.jpg, 1, 0.39495, 0.20969, 0.41990, 0.26253, 0.25977, 1
20201104-part2_00012.jpg, 2, 0.41005, 0.07340, 0.77447, 0.38152, 0.99902, 1
20201104-part2_00012.jpg, 1, 0.67200, 0.39845, 0.76106, 0.52176, 0.99365, 1
20201104-part2_00012.jpg, 3, 0.69254, 0.35526, 0.74121, 0.47805, 0.98315, 1
20201104-part2_00012.jpg, 2, 0.91463, 0.24326, 1.00149, 0.37618, 0.96704, 1
20201104-part2_00012.jpg, 3, 0.16686, 0.56809, 0.22610, 0.82534, 0.95801, 1
20201104-part2_00012.jpg, 3, 0.77136, 0.13956, 0.79340, 0.23341, 0.86621, 1
20201104-part2_00012.jpg, 2, 0.83263, 0.19092, 0.97773, 0.33975, 0.83521, 1
20201104-part2_00012.jpg, 3, 0.79292, 0.13236, 0.81552, 0.22858, 0.83447, 1
20201104-part2_00012.jpg, 3, 0.14173, 0.64994, 0.19792, 0.92112, 0.34802, 1
20201104-part2_00012.jpg, 3, 0.89489, 0.10407, 0.91540, 0.18875, 0.26892, 1
20201104-part2_00013.jpg, 2, 0.38854, 0.06925, 0.76218, 0.39318, 0.99951, 1
20201104-part2_00013.jpg, 1, 0.68231, 0.38539, 0.77964, 0.51357, 0.99707, 1
20201104-part2_00013.jpg, 2, 0.91671, 0.23979, 1.00143, 0.37607, 0.95801, 1
20201104-part2_00013.jpg, 3, 0.16616, 0.56985, 0.22539, 0.83361, 0.94653, 1
20201104-part2_00013.jpg, 3, 0.70627, 0.34816, 0.75374, 0.47406, 0.93701, 1
20201104-part2_00013.jpg, 3, 0.79292, 0.13356, 0.81552, 0.22978, 0.86597, 1
20201104-part2_00013.jpg, 2, 0.82906, 0.18786, 0.97784, 0.33668, 0.79810, 1
20201104-part2_00013.jpg, 3, 0.77280, 0.13951, 0.79376, 0.23105, 0.79712, 1
20201104-part2_00013.jpg, 3, 0.13551, 0.65526, 0.19608, 0.94034, 0.53101, 1
20201104-part2_00013.jpg, 3, 0.89683, 0.09907, 0.91733, 0.18590, 0.24493, 1
20201104-part2_00013.jpg, 3, 0.03570, 0.20069, 0.06816, 0.34167, 0.20178, 1
20201104-part2_00014.jpg, 2, 0.37586, 0.07301, 0.74950, 0.39694, 0.99951, 1
20201104-part2_00014.jpg, 1, 0.69673, 0.37943, 0.79036, 0.51571, 0.99414, 1
20201104-part2_00014.jpg, 3, 0.72165, 0.34528, 0.76460, 0.46807, 0.96143, 1
20201104-part2_00014.jpg, 2, 0.92178, 0.24326, 1.00038, 0.37618, 0.95801, 1
20201104-part2_00014.jpg, 3, 0.79370, 0.13476, 0.81519, 0.23099, 0.93945, 1
20201104-part2_00014.jpg, 2, 0.82561, 0.19276, 0.97439, 0.33791, 0.85156, 1
20201104-part2_00014.jpg, 3, 0.77351, 0.13956, 0.79395, 0.23341, 0.85156, 1
20201104-part2_00014.jpg, 3, 0.16408, 0.57060, 0.22043, 0.82785, 0.53101, 1
20201104-part2_00014.jpg, 3, 0.13154, 0.63316, 0.18916, 0.94045, 0.40723, 1
20201104-part2_00014.jpg, 3, 0.97633, 0.12861, 0.99114, 0.19294, 0.26538, 1
20201104-part2_00015.jpg, 2, 0.36740, 0.07677, 0.74105, 0.40069, 0.99951, 1
20201104-part2_00015.jpg, 1, 0.70398, 0.38469, 0.80490, 0.51761, 0.99609, 1
20201104-part2_00015.jpg, 3, 0.73602, 0.34844, 0.77897, 0.45151, 0.97607, 1
20201104-part2_00015.jpg, 2, 0.92279, 0.24147, 1.00139, 0.37439, 0.96704, 1
20201104-part2_00015.jpg, 3, 0.79374, 0.13114, 0.81470, 0.22980, 0.90381, 1
20201104-part2_00015.jpg, 2, 0.82389, 0.19276, 0.97266, 0.33791, 0.83521, 1
20201104-part2_00015.jpg, 3, 0.77447, 0.13956, 0.79344, 0.23341, 0.83447, 1
20201104-part2_00015.jpg, 3, 0.12278, 0.63366, 0.18990, 0.94786, 0.59229, 1
20201104-part2_00015.jpg, 3, 0.89517, 0.09907, 0.91899, 0.18590, 0.49951, 1
20201104-part2_00015.jpg, 3, 0.97575, 0.12959, 0.99172, 0.19392, 0.41589, 1
20201104-part2_00015.jpg, 3, 0.15738, 0.57720, 0.21234, 0.85449, 0.32080, 1
20201104-part2_00015.jpg, 3, 0.03535, 0.20069, 0.06948, 0.34167, 0.29419, 1
20201104-part2_00016.jpg, 2, 0.35000, 0.07267, 0.73310, 0.40479, 0.99951, 1
20201104-part2_00016.jpg, 1, 0.72531, 0.38410, 0.81663, 0.51053, 0.99609, 1
20201104-part2_00016.jpg, 3, 0.74810, 0.34454, 0.79439, 0.46429, 0.98169, 1
20201104-part2_00016.jpg, 2, 0.92376, 0.24147, 1.00042, 0.37439, 0.93994, 1
20201104-part2_00016.jpg, 3, 0.79425, 0.13114, 0.81419, 0.22980, 0.92285, 1
20201104-part2_00016.jpg, 3, 0.15622, 0.56832, 0.21103, 0.86062, 0.86694, 1
20201104-part2_00016.jpg, 3, 0.77536, 0.13831, 0.79210, 0.22984, 0.81641, 1
20201104-part2_00016.jpg, 2, 0.82044, 0.19762, 0.96921, 0.33919, 0.77734, 1
20201104-part2_00016.jpg, 3, 0.11894, 0.63754, 0.18951, 0.94398, 0.65112, 1
20201104-part2_00016.jpg, 3, 0.89530, 0.10014, 0.92162, 0.18482, 0.56177, 1
20201104-part2_00016.jpg, 3, 0.97507, 0.12780, 0.99185, 0.19375, 0.24164, 1
20201104-part2_00016.jpg, 3, 0.88636, 0.09719, 0.90445, 0.18188, 0.20172, 1
20201104-part2_00017.jpg, 1, 0.73284, 0.37873, 0.83127, 0.50516, 0.99805, 1
20201104-part2_00017.jpg, 2, 0.33247, 0.08018, 0.72527, 0.41231, 0.99805, 1
20201104-part2_00017.jpg, 3, 0.76110, 0.34080, 0.80514, 0.45472, 0.98999, 1
20201104-part2_00017.jpg, 3, 0.15575, 0.56886, 0.20920, 0.85394, 0.95264, 1
20201104-part2_00017.jpg, 3, 0.79542, 0.12748, 0.81347, 0.22864, 0.94604, 1
20201104-part2_00017.jpg, 2, 0.92865, 0.23968, 1.00157, 0.37259, 0.92407, 1
20201104-part2_00017.jpg, 3, 0.77538, 0.13836, 0.79298, 0.23221, 0.72949, 1
20201104-part2_00017.jpg, 2, 0.80985, 0.19445, 0.96197, 0.33310, 0.62231, 1
20201104-part2_00017.jpg, 3, 0.97534, 0.12598, 0.99213, 0.19360, 0.57056, 1
20201104-part2_00017.jpg, 3, 0.88672, 0.09597, 0.90304, 0.18089, 0.53101, 1
20201104-part2_00017.jpg, 3, 0.11824, 0.65143, 0.18880, 0.92871, 0.53101, 1
20201104-part2_00017.jpg, 3, 0.89796, 0.10014, 0.92062, 0.18482, 0.49976, 1
20201104-part2_00018.jpg, 1, 0.74931, 0.37534, 0.84062, 0.50497, 0.99756, 1
20201104-part2_00018.jpg, 2, 0.30637, 0.07642, 0.70911, 0.40855, 0.99756, 1
20201104-part2_00018.jpg, 3, 0.77352, 0.34026, 0.81647, 0.44861, 0.98267, 1
20201104-part2_00018.jpg, 3, 0.15345, 0.56931, 0.20690, 0.84736, 0.95264, 1
20201104-part2_00018.jpg, 2, 0.92807, 0.23668, 1.00200, 0.37144, 0.92383, 1
20201104-part2_00018.jpg, 3, 0.79542, 0.12748, 0.81392, 0.22864, 0.92383, 1
20201104-part2_00018.jpg, 3, 0.97509, 0.11842, 0.99102, 0.18971, 0.70264, 1
20201104-part2_00018.jpg, 2, 0.81060, 0.19328, 0.96700, 0.33485, 0.65088, 1
20201104-part2_00018.jpg, 3, 0.77559, 0.13836, 0.79233, 0.23221, 0.59180, 1
20201104-part2_00018.jpg, 3, 0.89683, 0.09797, 0.92064, 0.18699, 0.32080, 1
20201104-part2_00019.jpg, 2, 0.29512, 0.08769, 0.69786, 0.41982, 0.99902, 1
20201104-part2_00019.jpg, 1, 0.76240, 0.37694, 0.85372, 0.50337, 0.99854, 1
20201104-part2_00019.jpg, 3, 0.15402, 0.58242, 0.20748, 0.84038, 0.97388, 1
20201104-part2_00019.jpg, 3, 0.78769, 0.33582, 0.82855, 0.44418, 0.96191, 1
20201104-part2_00019.jpg, 2, 0.92988, 0.23498, 1.00020, 0.37315, 0.93945, 1
20201104-part2_00019.jpg, 3, 0.79562, 0.12748, 0.81507, 0.22864, 0.90430, 1
20201104-part2_00019.jpg, 2, 0.80908, 0.19455, 0.96162, 0.33971, 0.77661, 1
20201104-part2_00019.jpg, 3, 0.97461, 0.11752, 0.99014, 0.19061, 0.72900, 1
20201104-part2_00019.jpg, 3, 0.11502, 0.65252, 0.18920, 0.94402, 0.53101, 1
20201104-part2_00019.jpg, 3, 0.77516, 0.14072, 0.79275, 0.23225, 0.53076, 1
20201104-part2_00019.jpg, 3, 0.89738, 0.10122, 0.91788, 0.18178, 0.32043, 1
20201104-part2_00020.jpg, 2, 0.28244, 0.08349, 0.68518, 0.42402, 0.99951, 1
20201104-part2_00020.jpg, 1, 0.77552, 0.37644, 0.86239, 0.49671, 0.99609, 1
20201104-part2_00020.jpg, 3, 0.14863, 0.58549, 0.20482, 0.84344, 0.98608, 1
20201104-part2_00020.jpg, 3, 0.80030, 0.32679, 0.84219, 0.44655, 0.96704, 1
20201104-part2_00020.jpg, 2, 0.92948, 0.24113, 1.00239, 0.36756, 0.92407, 1
20201104-part2_00020.jpg, 3, 0.79609, 0.13114, 0.81506, 0.22980, 0.91479, 1
20201104-part2_00020.jpg, 2, 0.80025, 0.19635, 0.95665, 0.33791, 0.89282, 1
20201104-part2_00020.jpg, 3, 0.97381, 0.12144, 0.99145, 0.19618, 0.78882, 1
20201104-part2_00020.jpg, 3, 0.11453, 0.67307, 0.18688, 0.94351, 0.53076, 1
20201104-part2_00020.jpg, 3, 0.77493, 0.14312, 0.79343, 0.23465, 0.43713, 1
20201104-part2_00021.jpg, 2, 0.26976, 0.08669, 0.67250, 0.43585, 0.99902, 1
20201104-part2_00021.jpg, 1, 0.78639, 0.37107, 0.87771, 0.49133, 0.99707, 1
20201104-part2_00021.jpg, 3, 0.14562, 0.58856, 0.20323, 0.84651, 0.97949, 1
20201104-part2_00021.jpg, 3, 0.81195, 0.32901, 0.85180, 0.44877, 0.93042, 1
20201104-part2_00021.jpg, 2, 0.93125, 0.23595, 1.00061, 0.36558, 0.90454, 1
20201104-part2_00021.jpg, 3, 0.79630, 0.12989, 0.81575, 0.23105, 0.89307, 1
20201104-part2_00021.jpg, 2, 0.79507, 0.19455, 0.95147, 0.33971, 0.88013, 1
20201104-part2_00021.jpg, 3, 0.97362, 0.12341, 0.98999, 0.19814, 0.82544, 1
20201104-part2_00021.jpg, 3, 0.77470, 0.14433, 0.79367, 0.23586, 0.40686, 1
20201104-part2_00022.jpg, 2, 0.25783, 0.09045, 0.65063, 0.43960, 0.99951, 1
20201104-part2_00022.jpg, 1, 0.80426, 0.36979, 0.88484, 0.48137, 0.99365, 1
20201104-part2_00022.jpg, 3, 0.64115, 0.17544, 0.66748, 0.26446, 0.96704, 1
20201104-part2_00022.jpg, 3, 0.14050, 0.58808, 0.20260, 0.85926, 0.96704, 1
20201104-part2_00022.jpg, 3, 0.82557, 0.32495, 0.86443, 0.44174, 0.95605, 1
20201104-part2_00022.jpg, 2, 0.79335, 0.19197, 0.94975, 0.34843, 0.94604, 1
20201104-part2_00022.jpg, 3, 0.79603, 0.13356, 0.81647, 0.22978, 0.88062, 1
20201104-part2_00022.jpg, 3, 0.97225, 0.12433, 0.99080, 0.19722, 0.87231, 1
20201104-part2_00022.jpg, 2, 0.93477, 0.24448, 0.99912, 0.36779, 0.81763, 1
20201104-part2_00022.jpg, 3, 0.10304, 0.65165, 0.17341, 0.94395, 0.26892, 1
20201104-part2_00022.jpg, 3, 0.77447, 0.14312, 0.79344, 0.23465, 0.26880, 1
20201104-part2_00023.jpg, 2, 0.24092, 0.09421, 0.63372, 0.44336, 0.99951, 1
20201104-part2_00023.jpg, 1, 0.81372, 0.36825, 0.89635, 0.47982, 0.99707, 1
20201104-part2_00023.jpg, 3, 0.13971, 0.59115, 0.20339, 0.86233, 0.97388, 1
20201104-part2_00023.jpg, 3, 0.83619, 0.31999, 0.87506, 0.43109, 0.95801, 1
20201104-part2_00023.jpg, 3, 0.64055, 0.17544, 0.66754, 0.26446, 0.94653, 1
20201104-part2_00023.jpg, 2, 0.78792, 0.20003, 0.94828, 0.35263, 0.89307, 1
20201104-part2_00023.jpg, 3, 0.79580, 0.12620, 0.81625, 0.22992, 0.85156, 1
20201104-part2_00023.jpg, 3, 0.97203, 0.12433, 0.98881, 0.19722, 0.82642, 1
20201104-part2_00023.jpg, 2, 0.94085, 0.23595, 0.99908, 0.36558, 0.73096, 1
20201104-part2_00023.jpg, 3, 0.10132, 0.64795, 0.17169, 0.94765, 0.37756, 1
20201104-part2_00023.jpg, 3, 0.77471, 0.13837, 0.79230, 0.23460, 0.26880, 1
20201104-part2_00024.jpg, 2, 0.22402, 0.09354, 0.61682, 0.45154, 0.99951, 1
20201104-part2_00024.jpg, 1, 0.82820, 0.36335, 0.90486, 0.48064, 0.99609, 1
20201104-part2_00024.jpg, 3, 0.84603, 0.31525, 0.88898, 0.43804, 0.98755, 1
20201104-part2_00024.jpg, 3, 0.13661, 0.58771, 0.20189, 0.86576, 0.96704, 1
20201104-part2_00024.jpg, 2, 0.78589, 0.19328, 0.95031, 0.33485, 0.91431, 1
20201104-part2_00024.jpg, 3, 0.64032, 0.17197, 0.66941, 0.26793, 0.89307, 1
20201104-part2_00024.jpg, 3, 0.79648, 0.12994, 0.81692, 0.22860, 0.88013, 1
20201104-part2_00024.jpg, 3, 0.97092, 0.12531, 0.98771, 0.19820, 0.79541, 1
20201104-part2_00024.jpg, 2, 0.93751, 0.22260, 0.99655, 0.36427, 0.70508, 1
20201104-part2_00024.jpg, 3, 0.77515, 0.13837, 0.79231, 0.23460, 0.56177, 1
20201104-part2_00024.jpg, 3, 0.09836, 0.65102, 0.17234, 0.95072, 0.40723, 1
20201104-part2_00025.jpg, 2, 0.20637, 0.10172, 0.60911, 0.45087, 0.99854, 1
20201104-part2_00025.jpg, 1, 0.83672, 0.35823, 0.91731, 0.47552, 0.99756, 1
20201104-part2_00025.jpg, 3, 0.13234, 0.59115, 0.20271, 0.86233, 0.95264, 1
20201104-part2_00025.jpg, 3, 0.64248, 0.17197, 0.66947, 0.26793, 0.93994, 1
20201104-part2_00025.jpg, 3, 0.85594, 0.31936, 0.89783, 0.43615, 0.93945, 1
20201104-part2_00025.jpg, 3, 0.96981, 0.12246, 0.98883, 0.19909, 0.92285, 1
20201104-part2_00025.jpg, 3, 0.79667, 0.12989, 0.81763, 0.23105, 0.88062, 1
20201104-part2_00025.jpg, 2, 0.78416, 0.19941, 0.94858, 0.34098, 0.83496, 1
20201104-part2_00025.jpg, 2, 0.93876, 0.22612, 0.99929, 0.36429, 0.75391, 1
20201104-part2_00025.jpg, 3, 0.09758, 0.65165, 0.16622, 0.94395, 0.62231, 1
20201104-part2_00025.jpg, 3, 0.77492, 0.14196, 0.79209, 0.23581, 0.40686, 1
20201104-part2_00025.jpg, 2, 0.68459, 0.10111, 0.73738, 0.13932, 0.37695, 1
20201104-part2_00026.jpg, 1, 0.84917, 0.35798, 0.92583, 0.47527, 0.99756, 1
20201104-part2_00026.jpg, 2, 0.19002, 0.09730, 0.60296, 0.45529, 0.99756, 1
20201104-part2_00026.jpg, 3, 0.64297, 0.17217, 0.67064, 0.26576, 0.97070, 1
